Original URL,Original Name,url,name,tags,New Mockup URL,other_mockup_url,011_url
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/056b03b5-7b4f-4411-bce4-9a6a09c0a3f7.png,056b03b5-7b4f-4411-bce4-9a6a09c0a3f7,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/056b03b5-7b4f-4411-bce4-9a6a09c0a3f7.png,056b03b5-7b4f-4411-bce4-9a6a09c0a3f7,"red, plaid, christmas, country, cowboy, flannel",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/056b03b5-7b4f-4411-bce4-9a6a09c0a3f7_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/056b03b5-7b4f-4411-bce4-9a6a09c0a3f7_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c5bf994e-d354-49e1-9372-99fd492a18c5.png,c5bf994e-d354-49e1-9372-99fd492a18c5,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c5bf994e-d354-49e1-9372-99fd492a18c5.png,c5bf994e-d354-49e1-9372-99fd492a18c5,"yellow, vintage",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c5bf994e-d354-49e1-9372-99fd492a18c5_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c5bf994e-d354-49e1-9372-99fd492a18c5_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/d8b96131-75db-4a12-b109-82a93be5c0fa.png,d8b96131-75db-4a12-b109-82a93be5c0fa,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/d8b96131-75db-4a12-b109-82a93be5c0fa.png,d8b96131-75db-4a12-b109-82a93be5c0fa,"vintage, blue",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/d8b96131-75db-4a12-b109-82a93be5c0fa_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/d8b96131-75db-4a12-b109-82a93be5c0fa_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c6921644-9eb4-4528-a5e6-49b1158eb985.png,c6921644-9eb4-4528-a5e6-49b1158eb985,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c6921644-9eb4-4528-a5e6-49b1158eb985.png,c6921644-9eb4-4528-a5e6-49b1158eb985,"farm, country, cowboy, southerh, desert, classiccountry",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c6921644-9eb4-4528-a5e6-49b1158eb985_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c6921644-9eb4-4528-a5e6-49b1158eb985_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/cbf6fffe-9210-417c-a7c4-b41215774cb2.png,cbf6fffe-9210-417c-a7c4-b41215774cb2,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/cbf6fffe-9210-417c-a7c4-b41215774cb2.png,cbf6fffe-9210-417c-a7c4-b41215774cb2,"country, cowboy, southern, plaid, farm, farmhouse",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/cbf6fffe-9210-417c-a7c4-b41215774cb2_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/cbf6fffe-9210-417c-a7c4-b41215774cb2_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/734eec9c-9f51-4cb1-a248-1fe3154c4c05.png,734eec9c-9f51-4cb1-a248-1fe3154c4c05,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/734eec9c-9f51-4cb1-a248-1fe3154c4c05.png,734eec9c-9f51-4cb1-a248-1fe3154c4c05,"boots, country, cowboy, cowgirl",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/734eec9c-9f51-4cb1-a248-1fe3154c4c05_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/734eec9c-9f51-4cb1-a248-1fe3154c4c05_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/ba1319ab-42b0-4068-bb7f-0845148b849c.png,ba1319ab-42b0-4068-bb7f-0845148b849c,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/ba1319ab-42b0-4068-bb7f-0845148b849c.png,ba1319ab-42b0-4068-bb7f-0845148b849c,"country, cowboy, farm, horses",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/ba1319ab-42b0-4068-bb7f-0845148b849c_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/ba1319ab-42b0-4068-bb7f-0845148b849c_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/4b661d8d-693e-4c5f-a999-58b933e56336.png,4b661d8d-693e-4c5f-a999-58b933e56336,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/4b661d8d-693e-4c5f-a999-58b933e56336.png,4b661d8d-693e-4c5f-a999-58b933e56336,"salmon, fish, hunting, fishing, animals",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/4b661d8d-693e-4c5f-a999-58b933e56336_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/4b661d8d-693e-4c5f-a999-58b933e56336_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/fc0a38d4-0c31-4853-9ee0-52adf497480e.png,fc0a38d4-0c31-4853-9ee0-52adf497480e,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/fc0a38d4-0c31-4853-9ee0-52adf497480e.png,fc0a38d4-0c31-4853-9ee0-52adf497480e,"jesus, christmas, christianity",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/fc0a38d4-0c31-4853-9ee0-52adf497480e_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/fc0a38d4-0c31-4853-9ee0-52adf497480e_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/8b570225-bc67-4a87-b611-8bec20e7ff4c.png,8b570225-bc67-4a87-b611-8bec20e7ff4c,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/8b570225-bc67-4a87-b611-8bec20e7ff4c.png,8b570225-bc67-4a87-b611-8bec20e7ff4c,"camo, country, cowboy, hunting, fishing",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/8b570225-bc67-4a87-b611-8bec20e7ff4c_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/8b570225-bc67-4a87-b611-8bec20e7ff4c_6_011.png
