url,name,tags,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-5.webp,0_2-5.webp,"Decor, Festive, Floral, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper, yellow, yellowflowers",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-7.webp,0_2-7.webp,"Bridal, bride, bridesmaid, Decor, Festive, Floral, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, lightgreen, Matte, mom, Paper, sage, Seasonal Decorations, Seasonal Items, Seasonal Picks, simple, vintage, wedding, white, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_2-8.webp,0_2-8.webp,"bigflowers, Decor, Festive, Floral, flower, flowers, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, simplistic, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-21.webp,0_3-21.webp,"Bridal, champangepink, Floral, forher, gift wrapping, gift wrapping paper, Glossy, Home & Living, lightpink, Matte, Paper, Pink, pinkflowers, watercolor, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-23.webp,0_3-23.webp,"Floral, flowers, garden, gift wrapping, gift wrapping paper, Glossy, Home & Living, justbecause, Matte, Paper, redflowers, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-24.webp,0_3-24.webp,"Floral, fresh, gift wrapping, gift wrapping paper, Glossy, Home & Living, Matte, orange, orangepattern, Paper, specialoccasion, themed, white, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-36.webp,0_3-36.webp,"baby, babyblue, babyshower, Floral, flowers, forher, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, justbecause, Matte, Paper, sweet, sweetheart, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-44.webp,0_3-44.webp,"baby, birthday, birthdayyouth, Bridal, bride, bridesmaid, Decor, Floral, flower, flowers, forher, gift wrapping, gift wrapping paper, Glossy, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper, yellow",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-46.webp,0_3-46.webp,"abstract, baby, birthday, Bridal, forher, gift wrapping, gift wrapping paper, Glossy, Home & Living, justbecause, lightpink, Matte, Paper, Pink, pinkflowers, Seasonal Decorations, Seasonal Items, spring, summer, watercolor, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-50.webp,0_3-50.webp,"forher, gift wrapping, gift wrapping paper, Home & Living, hotpink, justbecause, lightpink, Matte, Paper, Pink, red, Seasonal Decorations, Seasonal Items, Seasonal Picks, square, squares, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-63.webp,0_3-63.webp,"abstract, Bridal, Decor, Floral, gift wrapping, gift wrapping paper, Glossy, Home & Living, justbecause, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, simple, simplistic, vintage, white, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-70.webp,0_3-70.webp,"abstract, aztec, baby, babyblue, blue, Decor, Festive, geometrc, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, lightblue, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, squiggles, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-72.webp,0_3-72.webp,"baby, babyblue, babygirl, babyshower, birthdayyouth, blue, gift wrapping, gift wrapping paper, Glossy, goodnight, Home & Living, Matte, moon, Paper, Seasonal Decorations, stars, sweet, sweetheart, themed, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-73.webp,0_3-73.webp,"Bridal, bride, bridesmaid, Decor, Festive, Floral, flowers, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, pinkflowers, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
