url,name,tags,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,New Mockup URL,other_mockup_url,011_url
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/50d052bc-57f3-4b5f-be5a-21c04c33d3f8.png,50d052bc-57f3-4b5f-be5a-21c04c33d3f8,"snow, snowday, christmas, holiday, dog, dogs, coonhounds, hounds",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/50d052bc-57f3-4b5f-be5a-21c04c33d3f8_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/50d052bc-57f3-4b5f-be5a-21c04c33d3f8_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/6ba38b56-2da1-4441-9bba-7e9cfec1cdf6.png,6ba38b56-2da1-4441-9bba-7e9cfec1cdf6,"black, cat, cats",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/6ba38b56-2da1-4441-9bba-7e9cfec1cdf6_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/6ba38b56-2da1-4441-9bba-7e9cfec1cdf6_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/b9e29c92-3544-421e-9e27-3c5e7e0620cf.png,b9e29c92-3544-421e-9e27-3c5e7e0620cf,"bordercollie, collies, border, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/b9e29c92-3544-421e-9e27-3c5e7e0620cf_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/b9e29c92-3544-421e-9e27-3c5e7e0620cf_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/ac313c47-226b-42b1-8c1b-9c8dbfc6f434.png,ac313c47-226b-42b1-8c1b-9c8dbfc6f434,"greatdane, dane, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/ac313c47-226b-42b1-8c1b-9c8dbfc6f434_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/ac313c47-226b-42b1-8c1b-9c8dbfc6f434_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/fbf9312e-5d00-486d-9250-48e02d4321ce.png,fbf9312e-5d00-486d-9250-48e02d4321ce,"corgis, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/fbf9312e-5d00-486d-9250-48e02d4321ce_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/fbf9312e-5d00-486d-9250-48e02d4321ce_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/33dfc107-fdcc-47c6-a795-d9e20b5e90bf.png,33dfc107-fdcc-47c6-a795-d9e20b5e90bf,"bernadoodle, berneasemountaindog, dog, dogs, doodle, poodle",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/33dfc107-fdcc-47c6-a795-d9e20b5e90bf_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/33dfc107-fdcc-47c6-a795-d9e20b5e90bf_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/49fc7442-bb27-44e1-89e3-beb25f131276.png,49fc7442-bb27-44e1-89e3-beb25f131276,"bernadoodle, bernese, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/49fc7442-bb27-44e1-89e3-beb25f131276_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/49fc7442-bb27-44e1-89e3-beb25f131276_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/2bacb7fe-811a-4693-a847-97dd476bc4d2.png,2bacb7fe-811a-4693-a847-97dd476bc4d2,"German Shorthaired Pointer, dog, dogs, animal",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/2bacb7fe-811a-4693-a847-97dd476bc4d2_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/2bacb7fe-811a-4693-a847-97dd476bc4d2_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/e0be30f4-009b-4987-babd-e6a3f1b128ed.png,e0be30f4-009b-4987-babd-e6a3f1b128ed,"scottish, terriers, terrier, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/e0be30f4-009b-4987-babd-e6a3f1b128ed_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/e0be30f4-009b-4987-babd-e6a3f1b128ed_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4d2d387-54cf-4d01-b0d3-ac47ca85fa98.png,c4d2d387-54cf-4d01-b0d3-ac47ca85fa98,"ink, octupus, ocean, sea, animal, fish",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4d2d387-54cf-4d01-b0d3-ac47ca85fa98_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4d2d387-54cf-4d01-b0d3-ac47ca85fa98_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/390f2a03-8408-40ba-a473-9517b9548748.png,390f2a03-8408-40ba-a473-9517b9548748,"trees, christmas, pines, christmas",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/390f2a03-8408-40ba-a473-9517b9548748_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/390f2a03-8408-40ba-a473-9517b9548748_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/cdfd66bf-d88d-4f7d-9823-fabaca3a6974.png,cdfd66bf-d88d-4f7d-9823-fabaca3a6974,"octopus, sea, animal, squid",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/cdfd66bf-d88d-4f7d-9823-fabaca3a6974_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/cdfd66bf-d88d-4f7d-9823-fabaca3a6974_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/50c0952d-95b8-4390-8002-59583518e74d.png,50c0952d-95b8-4390-8002-59583518e74d,"lab, labrador, yellow, retriever, golden, goldenretriever, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/50c0952d-95b8-4390-8002-59583518e74d_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/50c0952d-95b8-4390-8002-59583518e74d_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/bd42259e-1ff8-4b9d-ae36-78987de7908f.png,bd42259e-1ff8-4b9d-ae36-78987de7908f,"white lab, labs, retriever, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/bd42259e-1ff8-4b9d-ae36-78987de7908f_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/bd42259e-1ff8-4b9d-ae36-78987de7908f_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/95a922b2-4922-4fef-986b-463db2f88446.png,95a922b2-4922-4fef-986b-463db2f88446,"Weimaraner, Weimaraners, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/95a922b2-4922-4fef-986b-463db2f88446_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/95a922b2-4922-4fef-986b-463db2f88446_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/8cabc014-341c-4fea-acac-1f24d953159e.png,8cabc014-341c-4fea-acac-1f24d953159e,"Weimaraner, dogs, dog",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/8cabc014-341c-4fea-acac-1f24d953159e_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/8cabc014-341c-4fea-acac-1f24d953159e_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/59ca2efe-e7fb-4f6f-bd02-9e5a5e1371da.png,59ca2efe-e7fb-4f6f-bd02-9e5a5e1371da,"vizla, dog, dogs, vizlas",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/59ca2efe-e7fb-4f6f-bd02-9e5a5e1371da_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/59ca2efe-e7fb-4f6f-bd02-9e5a5e1371da_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/6fec2e27-dfb2-4ac1-b98e-545704bc20a8.png,6fec2e27-dfb2-4ac1-b98e-545704bc20a8,"doodle, poodles, toys, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/6fec2e27-dfb2-4ac1-b98e-545704bc20a8_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/6fec2e27-dfb2-4ac1-b98e-545704bc20a8_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/aa018904-c1ca-444a-87a3-08f9b8c490c1.png,aa018904-c1ca-444a-87a3-08f9b8c490c1,"Rottweiler, Rottweilers, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/aa018904-c1ca-444a-87a3-08f9b8c490c1_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/aa018904-c1ca-444a-87a3-08f9b8c490c1_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c01c768a-dc30-41bf-971a-a25cdfe5fc90.png,c01c768a-dc30-41bf-971a-a25cdfe5fc90,"rose, flower, florals",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c01c768a-dc30-41bf-971a-a25cdfe5fc90_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c01c768a-dc30-41bf-971a-a25cdfe5fc90_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/7b5ae86e-bb07-48dc-b552-7e7a22d6f12b.png,7b5ae86e-bb07-48dc-b552-7e7a22d6f12b,"poodles, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/7b5ae86e-bb07-48dc-b552-7e7a22d6f12b_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/7b5ae86e-bb07-48dc-b552-7e7a22d6f12b_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/4ef1f19f-492b-450d-8100-554c4965f05c.png,4ef1f19f-492b-450d-8100-554c4965f05c,"maltipoos, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/4ef1f19f-492b-450d-8100-554c4965f05c_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/4ef1f19f-492b-450d-8100-554c4965f05c_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/2876392a-ba5a-4643-b70f-fd907c8eeb68.png,2876392a-ba5a-4643-b70f-fd907c8eeb68,"italian, mastiff, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/2876392a-ba5a-4643-b70f-fd907c8eeb68_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/2876392a-ba5a-4643-b70f-fd907c8eeb68_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/e5629ca0-52bd-4281-a1f4-349e57de717a.png,e5629ca0-52bd-4281-a1f4-349e57de717a,"gum drops, dots",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/e5629ca0-52bd-4281-a1f4-349e57de717a_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/e5629ca0-52bd-4281-a1f4-349e57de717a_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4d5293f-4b51-4dbc-bff8-c940add4d2db.png,c4d5293f-4b51-4dbc-bff8-c940add4d2db,"gps, German Shorthaired Pointer,snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4d5293f-4b51-4dbc-bff8-c940add4d2db_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/c4d5293f-4b51-4dbc-bff8-c940add4d2db_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/2f2e0cb3-b710-47b0-bc1e-59c9c19d6e21.png,2f2e0cb3-b710-47b0-bc1e-59c9c19d6e21,"gps, German Shorthaired Pointer, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/2f2e0cb3-b710-47b0-bc1e-59c9c19d6e21_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/2f2e0cb3-b710-47b0-bc1e-59c9c19d6e21_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/49969ab5-5db9-4018-a5f1-eee1508ae0a0.png,49969ab5-5db9-4018-a5f1-eee1508ae0a0,"Groenendael, dog, dogs, animals",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/49969ab5-5db9-4018-a5f1-eee1508ae0a0_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/49969ab5-5db9-4018-a5f1-eee1508ae0a0_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/0aa9d4ef-31f1-4011-ac01-dddcdf9e4480.png,0aa9d4ef-31f1-4011-ac01-dddcdf9e4480,"setters, english, englishsetters, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/0aa9d4ef-31f1-4011-ac01-dddcdf9e4480_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/0aa9d4ef-31f1-4011-ac01-dddcdf9e4480_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/5399684a-f11c-40cc-8593-035a6deb2f31.png,5399684a-f11c-40cc-8593-035a6deb2f31,"Chihuahuas, Chihuahua, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/5399684a-f11c-40cc-8593-035a6deb2f31_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/5399684a-f11c-40cc-8593-035a6deb2f31_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/1d0b8207-7719-46de-9e40-7e9c5750f0d2.png,1d0b8207-7719-46de-9e40-7e9c5750f0d2,"Boston, terriers, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/1d0b8207-7719-46de-9e40-7e9c5750f0d2_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/1d0b8207-7719-46de-9e40-7e9c5750f0d2_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/6e15cec6-dd2a-4ee0-b33b-4317fa96abff.png,6e15cec6-dd2a-4ee0-b33b-4317fa96abff,"Boston Terriers, dog, dogs, animals",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/6e15cec6-dd2a-4ee0-b33b-4317fa96abff_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/6e15cec6-dd2a-4ee0-b33b-4317fa96abff_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/6c3bb7cf-315f-4c75-9a9d-d0610eff6c10.png,6c3bb7cf-315f-4c75-9a9d-d0610eff6c10,"blackpoodle, poodle, doodle, christmas, dog, holiday, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/6c3bb7cf-315f-4c75-9a9d-d0610eff6c10_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/6c3bb7cf-315f-4c75-9a9d-d0610eff6c10_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/ae5ebd3f-9f18-4663-a81b-24921f746e03.png,ae5ebd3f-9f18-4663-a81b-24921f746e03,"frenchbulldog, french, black, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/ae5ebd3f-9f18-4663-a81b-24921f746e03_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/ae5ebd3f-9f18-4663-a81b-24921f746e03_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/60909bf0-7fc7-4b6c-b407-bb369fa660c5.png,60909bf0-7fc7-4b6c-b407-bb369fa660c5,"black, cavilers, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/60909bf0-7fc7-4b6c-b407-bb369fa660c5_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/60909bf0-7fc7-4b6c-b407-bb369fa660c5_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/9d563216-972e-4c24-917b-ef86668f6734.png,9d563216-972e-4c24-917b-ef86668f6734,"beagles, beagle, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/9d563216-972e-4c24-917b-ef86668f6734_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/9d563216-972e-4c24-917b-ef86668f6734_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/865717ed-5e90-4150-b324-72b5b5807ca7.png,865717ed-5e90-4150-b324-72b5b5807ca7,"bulldog, bulldogs, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/865717ed-5e90-4150-b324-72b5b5807ca7_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/865717ed-5e90-4150-b324-72b5b5807ca7_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/833e5291-421e-4980-9062-65c93cb5e63d.png,833e5291-421e-4980-9062-65c93cb5e63d,"bulldog, bulldogs, dog, dogs, animals",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/833e5291-421e-4980-9062-65c93cb5e63d_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/833e5291-421e-4980-9062-65c93cb5e63d_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/96bb393e-405e-4bf2-93f9-7dd13c328009.png,96bb393e-405e-4bf2-93f9-7dd13c328009,"polar, polar bear, animal, zoo",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/96bb393e-405e-4bf2-93f9-7dd13c328009_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/96bb393e-405e-4bf2-93f9-7dd13c328009_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/33e3f3f8-71e6-468f-99f7-5851457abd52.png,33e3f3f8-71e6-468f-99f7-5851457abd52,"belgian mallinos, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/33e3f3f8-71e6-468f-99f7-5851457abd52_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/33e3f3f8-71e6-468f-99f7-5851457abd52_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/ec142785-f643-44a0-9111-fbe851f95db8.png,ec142785-f643-44a0-9111-fbe851f95db8,"maltipoos, doodle, poodle, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/ec142785-f643-44a0-9111-fbe851f95db8_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/ec142785-f643-44a0-9111-fbe851f95db8_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/80e20d14-9a44-4aa2-9289-a7e5987f27dc.png,80e20d14-9a44-4aa2-9289-a7e5987f27dc,"black poodle, poodle, snow, snowday, christmas, holiday, dog, dogs",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/80e20d14-9a44-4aa2-9289-a7e5987f27dc_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/80e20d14-9a44-4aa2-9289-a7e5987f27dc_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/1af516ed-8f8c-4fcc-a4d2-ee88e89582a7.png,1af516ed-8f8c-4fcc-a4d2-ee88e89582a7,"manger, jesus, christmas, christianity",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/1af516ed-8f8c-4fcc-a4d2-ee88e89582a7_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/1af516ed-8f8c-4fcc-a4d2-ee88e89582a7_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/170d0f2c-dd83-4923-8e14-9ee599e3d068.png,170d0f2c-dd83-4923-8e14-9ee599e3d068,"cross, christmas, jesus",,,,,,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/170d0f2c-dd83-4923-8e14-9ee599e3d068_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/170d0f2c-dd83-4923-8e14-9ee599e3d068_6_011.png
